id,timestamp,source,rating,feedback_text,text_length,timestamp_clean,feedback_clean
1578,2024-03-19 10:26:12,support_ticket,,"Super easy to use and quick checkout, well done team. This is the first time.",77,2024-03-19,"super easy to use and quick checkout, well done team. this is the first time."
1461,Feb 22 2024,support_ticket,1.0,Payment failed but money got deducted from my account (order #698749),69,2024-02-22,payment failed but money got deducted from my account ()
2652,"February 23, 2024",app_store_review,1.0,test test test ignore,21,2024-02-23,test test test ignore
1178,2024-02-17 10:11:29,survey_comment,,"Best delivery service in my city, never had an issue. This is the third time.",77,2024-02-17,"best delivery service in my city, never had an issue. this is the third time."
1613,Mar 17 2024,support_ticket,,Thank you to the agent Priya who handled my complaint so well,61,2024-03-17,thank you to the agent priya who handled my complaint so well
1760,2024-01-22,app_store_review,3.0,Order marked delivered but nothing arrived at my place (order #108474),70,2024-01-22,order marked delivered but nothing arrived at my place ()
1805,"February 16, 2024",survey_comment,,The new version drains my battery so fast Agent Rahul was handling it.,75,2024-02-16,the new version drains my battery so fast agent rahul was handling it.
1027,10/02/2024,support_ticket,3.0,CHAT SUPPORT GAVE ME COPY PASTE ANSWERS THAT DID NOT HELP (ORDER #515011),73,2024-10-02,chat support gave me copy paste answers that did not help ()
2782,01/14/2024,app_store_review,1.0,Nobody from support replied to my three emails - my biryani order in Chennai,78,2024-01-14,nobody from support replied to my three emails - my biryani order in chennai
1189,"January 11, 2024",app_store_review,1.0,Driver could not find my building and just cancelled - my groceries order in Mumbai,83,2024-01-11,driver could not find my building and just cancelled - my groceries order in mumbai
1551,04-Mar-24,survey_comment,1.0,"Cannot add address, the save button is greyed out - my milk order in Delhi",74,2024-03-04,"cannot add address, the save button is greyed out - my milk order in delhi"
2672,,survey_comment,,"App bahut acchi hai, bahut fast hai",35,,"app bahut acchi hai, bahut fast hai"
1799,"March 11, 2024",survey_comment,,LOGIN BUTTON DOES NOTHING ON THE LATEST UPDATE (ORDER #637395),62,2024-03-11,login button does nothing on the latest update ()
1887,12/02/2024,app_store_review,2.0,The invoice amount does not match what the app showed me. This is the third time.,81,2024-12-02,the invoice amount does not match what the app showed me. this is the third time.
2562,2024-03-23,survey_comment,1.0,Order came late AND I was charged a delivery fee that should have been free,75,2024-03-23,order came late and i was charged a delivery fee that should have been free
1095,05-Jan-24,support_ticket,3.0,"I was charged twice for the same order, please refund the extra amount - my sushi order in Pune",95,2024-01-05,"i was charged twice for the same order, please refund the extra amount - my sushi order in pune"
1041,,app_store_review,2.0,Thank you to the agent Priya who handled my complaint so well. This is the first time.,86,,thank you to the agent priya who handled my complaint so well. this is the first time.
1679,2024-02-13 18:59:06,support_ticket,4.0,"Love this app, ordering is so smooth and fast",50,2024-02-13,"love this app, ordering is so smooth and fast"
1153,03/03/2024,support_ticket,3.0,Works fine for me most of the time,34,2024-03-03,works fine for me most of the time
1897,20-Jan-24,support_ticket,3.0,App stuck on loading screen for 5 minutes then closed (order #286367),69,2024-01-20,app stuck on loading screen for 5 minutes then closed ()
2593,"March 26, 2024",app_store_review,,Please add more vegan restaurants to the platform,49,2024-03-26,please add more vegan restaurants to the platform
1675,2024-02-21,support_ticket,3.0,"Average experience, could be better",35,2024-02-21,"average experience, could be better"
2317,02/24/2024,app_store_review,2.0,"Items were missing frooom my delivery, got only half the order - my fruits order in Mumbai",90,2024-02-24,"items were missing frooom my delivery, got only half the order - my fruits order in mumbai"
1758,,support_ticket,5.0,"BEST DELIVERY SERVICE IN MY CITY, NEVER HAD AN ISSUE",52,,"best delivery service in my city, never had an issue"
2715,2024-01-08 14:45:14,app_store_review,5.0,Payment failed but money got deducted from my account,53,2024-01-08,payment failed but money got deducted from my account
1374,Jan 13 2024,support_ticket,1.0,Driver could not find my building and just cancelled (order #282237),68,2024-01-13,driver could not find my building and just cancelled ()
1828,Mar 22 2024,survey_comment,1.0,Waited two hours and the order was finally cancelled by the app - my groceries order in Bangalore,97,2024-03-22,waited two hours and the order was finally cancelled by the app - my groceries order in bangalore
1937,02/14/2024,survey_comment,,Works fine for me most of the time!!!!,38,2024-02-14,works fine for me most of the time!!!!
1035,,app_store_review,,"Best delivery service in my city, never had an issue (order #925622)",68,,"best delivery service in my city, never had an issue ()"
1407,18-Jan-24,app_store_review,2.0,DRIVER COULD NOT FIND MY BUILDING AND JUST CANCELLED (ORDER #791423),68,2024-01-18,driver could not find my building and just cancelled ()
1008,2024-01-27 07:52:02,app_store_review,,ok i guess,10,2024-01-27,ok i guess
1072,Jan 2 2024,app_store_review,1.0,Payment failed but money got deducted from my account. This is the third time.,78,2024-01-02,payment failed but money got deducted from my account. this is the third time.
1201,28-Jan-24,app_store_review,3.0,The map screen freezes and I cannot place an order. This is the fourth time.,76,2024-01-28,the map screen freezes and i cannot place an order. this is the fourth time.
2495,05/01/2024,survey_comment,3.0,DRIVER COULD NOT FIND MY BUILDING AND JUST CANCELLED,52,2024-05-01,driver could not find my building and just cancelled
2451,,app_store_review,3.0,"It is okay, nothing special",27,,"it is okay, nothing special"
1634,04-Feb-24,app_store_review,1.0,My order arrived almost an hour late and the food was cold,63,2024-02-04,my order arrived almost an hour late and the food was cold
2273,Jan 3 2024,survey_comment,1.0,CUSTOMER CARE KEPT ME ON HOLD FOR 40 MINUTES THEN DISCONNECTED (ORDER #219936),78,2024-01-03,customer care kept me on hold for 40 minutes then disconnected ()
1400,03/03/2024,support_ticket,5.0,"Five stars, the app is fantastic and reliable (order #245718)",61,2024-03-03,"five stars, the app is fantastic and reliable ()"
1284,04-Jan-24,support_ticket,2.0,Payment failed but money got deducted from my account (order #907557),69,2024-01-04,payment failed but money got deducted from my account ()
2128,,survey_comment,3.0,Order marked delivered but nothing arrived at my place (order #676537),70,,order marked delivered but nothing arrived at my place ()
2608,17/03/2024,app_store_review,,"Random question, who designed your logo it looks nice",53,2024-03-17,"random question, who designed your logo it looks nice"
1566,02/02/2024,support_ticket,,Waited two hours and the order was finally cancelled by the app,68,2024-02-02,waited two hours and the order was finally cancelled by the app
1098,2024-01-12,survey_comment,3.0,The map screen freezes and I cannot place an order - my fruits order in Delhi,77,2024-01-12,the map screen freezes and i cannot place an order - my fruits order in delhi
2046,,support_ticket,1.0,Order marked delivered but nothing arrived at my place - my burger order in Hyderabad,90,,order marked delivered but nothing arrived at my place - my burger order in hyderabad
1175,2024-02-04,survey_comment,3.0,Thank you to the agent Priya who handled my complaint so well,61,2024-02-04,thank you to the agent priya who handled my complaint so well
1500,03/17/2024,app_store_review,4.0,"Love this app, ordering is so smooth and fast (order #571228)",61,2024-03-17,"love this app, ordering is so smooth and fast ()"
2545,,app_store_review,2.0,App crashed during payment and then it still deducted money from my card,72,,app crashed during payment and then it still deducted money from my card
2526,,app_store_review,5.0,"Brilliant, my refund is 'on the way' for the third week now, lovely",67,,"brilliant, my refund is 'on the way' for the third week now, lovely"
2133,02/21/2024,survey_comment,1.0,Driver could not find my building and just cancelled - my groceries order in Bangalore,86,2024-02-21,driver could not find my building and just cancelled - my groceries order in bangalore
1482,2024-03-22,app_store_review,,"It is okay, nothing special",27,2024-03-22,"it is okay, nothing special"
2617,2024-01-12,survey_comment,,What are your office timings on weekends,40,2024-01-12,what are your office timings on weekends
1592,,survey_comment,5.0,"Great experience overall, food always fresh - my fruits order in Delhi",70,,"great experience overall, food always fresh - my fruits order in delhi"
1191,2024-01-08 15:09:29,app_store_review,5.0,"Great experience overall, food always fresh Agent Sana was handling it.",71,2024-01-08,"great experience overall, food always fresh agent sana was handling it."
1786,Mar 14 2024,survey_comment,,Driver could not find my building and just cancelled - my burger order in Mumbai,80,2024-03-14,driver could not find my building and just cancelled - my burger order in mumbai
1764,Jan 12 2024,app_store_review,1.0,Food was spilled all over the bag when it reached me (order #107052),68,2024-01-12,food was spilled all over the bag when it reached me ()
1388,03/24/2024,survey_comment,2.0,Driver could not find my building and just cancelled (order #170634),68,2024-03-24,driver could not find my building and just cancelled ()
1606,,survey_comment,,The invoice amount does not match what the app showed me - my milk order in Pune,80,,the invoice amount does not match what the app showed me - my milk order in pune
1172,18-Feb-24,survey_comment,,The map screen freezes and I cannot place an order (order #201377),66,2024-02-18,the map screen freezes and i cannot place an order ()
2122,,survey_comment,1.0,The map screen freezes and I cannot place an order (order #475394),66,,the map screen freezes and i cannot place an order ()
1023,,app_store_review,2.0,Waited two hours and the order was finally cancelled by the app (order #520521),79,,waited two hours and the order was finally cancelled by the app ()
